"treatment","measurement","time","dens","temp","group"
"C",45,1048.8,200.9,25,"bact"
"B",35,813.8,201.2,25,"bact"
"D",25,570.3,201.5,15,"bact"
"D",13,287,201.9,30,"bact"
"C",24,544.8,202.3,20,"bact"
"C",22,497.8,202.9,15,"bact"
"B",15,329.3,204.1,25,"bact"
"C",13,287,204.5,20,"bact"
"C",19,425.3,205.5,20,"bact"
"C",37,857.8,205.6,15,"bact"
"B",18,401.3,205.9,15,"bact"
"C",43,995.3,206.7,15,"bact"
"B",22,497.8,206.8,20,"bact"
"B",35,813.8,207.4,25,"bact"
"D",28,640.3,207.5,20,"bact"
"B",27,625.8,207.8,25,"bact"
"B",16,353.3,208.8,25,"bact"
"B",28,640.3,208.8,25,"bact"
"B",35,813.8,209.1,25,"bact"
"C",42,976.3,209.9,15,"bact"
"B",16,353.3,209.9,25,"bact"
"B",13,287,210.1,30,"bact"
"C",38,881.3,210.2,25,"bact"
"C",16,353.3,210.3,25,"bact"
"C",9,185,210.8,15,"bact"
"B",20,449.8,210.8,15,"bact"
"D",20,449.8,211.7,15,"bact"
"B",17,377.3,212.3,20,"bact"
"C",12,268.5,212.7,20,"bact"
"C",34,787.8,212.9,15,"bact"
"C",41,957.3,213,25,"bact"
"C",13,287,213.2,20,"bact"
"C",12,268.5,213.8,20,"bact"
"B",22,497.8,213.9,20,"bact"
"C",23,522.8,214.8,15,"bact"
"C",17,377.3,215,20,"bact"
"C",41,957.3,215.4,25,"bact"
"B",30,689.8,217,20,"bact"
"D",20,449.8,217,25,"bact"
"C",38,881.3,217.5,25,"bact"
"C",19,425.3,217.8,20,"bact"
"C",42,976.3,218.8,15,"bact"
"B",28,640.3,219.3,25,"bact"
"B",29,670.3,220.1,20,"bact"
"C",37,857.8,220.4,15,"bact"
"B",46,1068.4,221.7,25,"bact"
"C",37,857.8,222.7,25,"bact"
"B",20,449.8,223.2,15,"bact"
"B",15,329.3,223.4,20,"bact"
"C",36,834.3,223.7,25,"bact"
"D",21,472.3,223.9,15,"bact"
"B",46,1068.4,224.2,25,"bact"
"B",23,521.8,224.5,25,"bact"
"D",21,472.3,224.8,15,"bact"
"D",26,600.8,224.8,15,"bact"
"D",21,472.3,225.2,15,"bact"
"D",26,600.8,225.4,15,"bact"
"D",38,881.3,225.7,15,"bact"
"C",36,834.3,226.1,25,"bact"
"C",38,881.3,226.4,25,"bact"
"C",32,738.8,226.7,25,"bact"
"D",27,625.8,227,15,"bact"
"B",22,497.8,227.5,25,"bact"
"C",37,857.8,227.7,25,"bact"
"D",17,377.3,229.1,25,"bact"
"B",12,268.5,229.7,25,"bact"
"C",23,522.8,230.1,15,"bact"
"D",37,857.8,231.1,25,"bact"
"D",26,600.8,231.5,15,"bact"
"B",19,425.3,232.6,15,"bact"
"C",9,185,233,15,"bact"
"C",37,857.8,233.3,15,"bact"
"B",29,670.3,233.3,20,"bact"
"D",37,857.8,234.2,25,"bact"
"C",48,1117.3,234.4,25,"bact"
"C",23,522.8,235,15,"bact"
"D",32,738.8,235.7,20,"bact"
"B",5,91,236.1,20,"bact"
"C",23,522.8,236.1,20,"bact"
"D",40,930.8,236.9,20,"bact"
"B",22,497.8,237.2,25,"bact"
"C",41,957.3,237.5,25,"bact"
"B",28,640.3,238.8,25,"bact"
"D",9,185,239.6,15,"bact"
"D",20,449.8,239.6,25,"bact"
"D",20,449.8,240,30,"bact"
"B",12,268.5,240.2,25,"bact"
"C",32,738.8,240.8,25,"bact"
"C",48,1117.3,241.2,25,"bact"
"B",6,115.5,241.4,20,"bact"
"C",6,115.5,242,20,"bact"
"D",6,115.5,242,20,"bact"
"B",46,1068.4,242.8,25,"bact"
"B",34,787.8,243.5,20,"bact"
"C",16,353.3,243.5,25,"bact"
"B",9,185,243.8,15,"bact"
"B",20,449.8,243.8,15,"bact"
"B",15,329.3,243.8,20,"bact"
"D",6,115.5,244.4,30,"bact"
"D",36,834.3,244.8,25,"bact"
"C",20,449.8,245.2,20,"bact"
"D",40,930.8,245.2,20,"bact"
"D",37,857.8,245.4,25,"bact"
"B",19,425.3,245.8,15,"bact"
"C",23,522.8,245.9,20,"bact"
"D",36,834.3,246,25,"bact"
"C",9,185,246.2,15,"bact"
"B",19,425.3,247,15,"bact"
"D",27,625.8,247.5,15,"bact"
"B",29,670.3,247.5,20,"bact"
"C",47,1093.8,247.7,25,"bact"
"D",20,449.8,247.7,30,"bact"
"B",15,329.3,248.2,20,"bact"
"B",21,472.3,249.5,15,"bact"
"B",6,115.5,249.6,20,"bact"
"D",41,957.3,249.8,15,"bact"
"C",45,1048.8,249.8,15,"bact"
"D",20,449.8,250.1,30,"bact"
"D",12,268.5,251,15,"bact"
"D",18,401.3,251.7,15,"bact"
"C",48,1117.3,251.8,25,"bact"
"D",35,813.8,252.7,15,"bact"
"D",15,329.3,253.2,25,"bact"
"D",6,115.5,253.3,30,"bact"
"C",20,449.8,253.5,20,"bact"
"C",36,834.3,253.6,25,"bact"
"C",47,1093.8,253.6,25,"bact"
"D",7,137,253.6,30,"bact"
"D",12,268.5,254.7,15,"bact"
"C",44,1020.8,254.7,25,"bact"
"B",23,520.8,255.2,25,"bact"
"D",9,185,255.4,15,"bact"
"D",40,930.8,255.5,20,"bact"
"C",6,115.5,256,20,"bact"
"D",6,115.5,256,20,"bact"
"D",12,268.5,256.4,15,"bact"
"D",36,834.3,256.4,25,"bact"
"C",44,1020.8,256.7,25,"bact"
"B",21,472.3,256.8,15,"bact"
"D",41,957.3,257.2,15,"bact"
"D",38,881.3,257.4,15,"bact"
"D",24,544.8,258.1,25,"bact"
"D",29,670.3,258.3,20,"bact"
"C",47,1093.8,259.1,25,"bact"
"D",23,522.8,259.3,15,"bact"
"B",38,881.3,259.4,15,"bact"
"D",7,137,259.5,30,"bact"
"C",32,738.8,259.7,25,"bact"
"D",30,689.8,260.3,20,"bact"
"D",41,957.3,261.6,15,"bact"
"C",45,1048.8,262.8,25,"bact"
"D",20,449.8,262.9,25,"bact"
"B",13,287,263.4,25,"bact"
"D",27,625.8,263.7,15,"bact"
"B",5,91,263.7,20,"bact"
"B",38,881.3,264,15,"bact"
"B",34,787.8,264.4,20,"bact"
"C",30,689.8,264.7,25,"bact"
"D",18,401.3,265.9,15,"bact"
"B",23,520.8,265.9,25,"bact"
"D",23,522.8,266.1,15,"bact"
"B",26,600.8,266.1,25,"bact"
"D",30,689.8,266.7,20,"bact"
"B",35,813.8,266.9,20,"bact"
"D",29,670.3,267.2,20,"bact"
"D",14,304.3,267.6,25,"bact"
"B",9,185,267.8,15,"bact"
"B",45,1048.8,268.1,25,"bact"
"D",5,91,268.2,30,"bact"
"B",6,115.5,268.4,20,"bact"
"C",25,570.3,268.8,20,"bact"
"D",18,401.3,269,15,"bact"
"B",41,957.3,269.3,15,"bact"
"B",44,1020.8,269.3,15,"bact"
"C",30,689.8,269.9,25,"bact"
"B",34,787.8,270,20,"bact"
"C",6,115.5,270.3,20,"bact"
"D",6,115.5,270.3,20,"bact"
"B",13,287,271,20,"bact"
"B",12,268.5,271,25,"bact"
"C",16,353.3,272.4,25,"bact"
"C",23,522.8,272.5,20,"bact"
"B",35,813.8,272.6,20,"bact"
"D",35,813.8,273.1,15,"bact"
"D",29,670.3,273.5,20,"bact"
"B",9,185,274.2,15,"bact"
"C",29,670.3,274.3,25,"bact"
"D",16,353.3,274.7,25,"bact"
"B",24,544.8,275.4,25,"bact"
"C",34,787.8,275.6,25,"bact"
"B",45,1048.8,275.9,25,"bact"
"B",44,1020.8,276.7,15,"bact"
"D",9,185,277.2,15,"bact"
"C",15,329.3,277.2,25,"bact"
"B",41,957.3,277.4,15,"bact"
"C",34,787.8,277.7,25,"bact"
"C",14,304.3,278.2,20,"bact"
"B",13,287,278.9,20,"bact"
"B",14,304.3,279.2,30,"bact"
"C",15,329.3,279.5,25,"bact"
"B",24,544.8,279.7,25,"bact"
"B",41,957.3,280,15,"bact"
"B",24,544.8,280.6,25,"bact"
"C",42,976.3,281.2,25,"bact"
"C",25,570.3,281.4,20,"bact"
"B",27,625.8,281.6,15,"bact"
"B",38,881.3,282.4,15,"bact"
"B",35,813.8,282.5,20,"bact"
"B",44,1020.8,282.7,15,"bact"
"B",10,209.25,283.1,20,"bact"
"D",35,813.8,283.6,15,"bact"
"D",17,377.3,283.7,25,"bact"
"B",27,625.8,283.9,15,"bact"
"D",19,425.3,284.4,15,"bact"
"D",14,304.3,284.4,25,"bact"
"D",30,689.8,284.9,20,"bact"
"C",20,449.8,285.3,20,"bact"
"B",26,600.8,286,25,"bact"
"D",19,425.3,286.6,25,"bact"
"B",26,600.8,287.4,25,"bact"
"C",35,813.8,287.6,25,"bact"
"B",39,911.8,287.7,20,"bact"
"B",27,625.8,288.2,15,"bact"
"C",26,600.8,288.2,20,"bact"
"B",22,497.8,288.4,25,"bact"
"B",31,714.3,289.1,25,"bact"
"C",35,813.8,289.2,25,"bact"
"C",25,570.3,289.6,20,"bact"
"D",16,353.3,289.9,25,"bact"
"C",14,304.3,290.8,20,"bact"
"B",13,287,291,20,"bact"
"C",34,787.8,291.1,25,"bact"
"B",40,930.8,292.1,20,"bact"
"C",31,714.3,292.2,15,"bact"
"D",19,425.3,292.7,15,"bact"
"D",15,329.3,294,25,"bact"
"D",16,353.3,294,25,"bact"
"B",39,911.8,294.3,20,"bact"
"B",40,930.8,294.5,20,"bact"
"D",15,329.3,295.7,25,"bact"
"B",10,209.25,295.9,20,"bact"
"C",35,813.8,296.8,25,"bact"
"B",39,911.8,297.4,20,"bact"
"B",40,930.8,297.4,20,"bact"
"C",15,329.3,298.1,25,"bact"
"B",24,544.8,298.6,15,"bact"
"D",40,930.8,298.6,15,"bact"
"B",10,209.25,299.4,20,"bact"
"B",9,185,300.4,20,"bact"
"D",19,425.3,300.5,25,"bact"
"D",14,304.3,300.5,30,"bact"
"B",47,1093.8,301,15,"bact"
"D",30,689.8,301.5,15,"bact"
"B",21,472.3,301.9,15,"bact"
"B",22,497.8,302,15,"bact"
"C",26,600.8,302.8,20,"bact"
"C",29,670.3,303.1,25,"bact"
"B",24,544.8,303.4,15,"bact"
"B",47,1093.8,303.9,15,"bact"
"B",24,544.8,304.1,15,"bact"
"B",14,304.3,304.1,30,"bact"
"B",29,670.3,304.3,25,"bact"
"D",31,714.3,304.8,15,"bact"
"D",37,857.8,304.9,15,"bact"
"B",31,714.3,305.1,25,"bact"
"D",23,522.8,305.6,25,"bact"
"B",47,1093.8,306.2,15,"bact"
"B",13,287,306.6,25,"bact"
"B",31,714.3,307,25,"bact"
"D",31,714.3,307.4,25,"bact"
"D",35,813.8,307.6,25,"bact"
"D",34,787.8,308.3,25,"bact"
"B",13,287,309.6,25,"bact"
"D",21,472.3,309.7,25,"bact"
"C",26,600.8,309.9,20,"bact"
"D",17,377.3,310.7,25,"bact"
"D",36,834.3,311,15,"bact"
"B",38,881.3,311,20,"bact"
"D",37,857.8,311.1,15,"bact"
"D",40,930.8,311.2,15,"bact"
"B",7,137,311.4,20,"bact"
"D",22,497.8,311.9,15,"bact"
"D",22,497.8,313.7,15,"bact"
"C",31,714.3,315.3,15,"bact"
"D",24,544.8,315.5,25,"bact"
"B",22,497.8,316.3,15,"bact"
"D",19,425.3,316.6,15,"bact"
"B",48,1117.3,316.9,15,"bact"
"D",30,689.8,317.2,15,"bact"
"B",14,304.3,317.8,25,"bact"
"D",34,787.8,317.8,25,"bact"
"D",28,640.3,318.4,15,"bact"
"B",30,689.8,318.6,25,"bact"
"D",28,640.3,318.8,15,"bact"
"D",18,401.3,319.5,25,"bact"
"D",34,787.8,319.5,25,"bact"
"B",31,714.3,319.6,15,"bact"
"C",32,738.8,319.8,15,"bact"
"B",9,185,320,20,"bact"
"C",14,304.3,320.5,20,"bact"
"D",18,401.3,321,25,"bact"
"B",48,1117.3,321.4,15,"bact"
"B",48,1117.3,321.5,15,"bact"
"C",14,304.3,321.7,25,"bact"
"D",31,714.3,322.6,15,"bact"
"B",29,670.3,322.6,25,"bact"
"D",17,377.3,322.8,30,"bact"
"C",14,304.3,323.4,15,"bact"
"C",40,930.8,323.5,25,"bact"
"D",36,834.3,323.7,15,"bact"
"B",30,689.8,323.9,25,"bact"
"B",23,520.8,324.2,15,"bact"
"D",28,640.3,324.4,15,"bact"
"D",40,930.8,324.4,15,"bact"
"D",23,522.8,324.6,15,"bact"
"B",38,881.3,326,20,"bact"
"B",47,1093.8,326.6,25,"bact"
"D",32,738.8,327,25,"bact"
"B",23,521.8,327.3,15,"bact"
"D",35,813.8,329.8,25,"bact"
"C",14,304.3,330.3,15,"bact"
"B",37,857.8,331.7,15,"bact"
"B",22,497.8,332.9,15,"bact"
"B",30,689.8,333,25,"bact"
"B",47,1093.8,333,25,"bact"
"B",31,714.3,333.3,15,"bact"
"C",44,1020.8,333.3,25,"bact"
"B",36,834.3,333.4,20,"bact"
"D",19,425.3,333.5,30,"bact"
"C",39,911.8,333.6,25,"bact"
"D",19,425.3,333.7,25,"bact"
"C",43,995.3,333.7,25,"bact"
"B",41,957.3,333.8,20,"bact"
"B",37,857.8,333.9,15,"bact"
"B",9,185,334.1,20,"bact"
"D",18,401.3,334.2,25,"bact"
"D",25,570.3,334.8,25,"bact"
"B",31,714.3,335.1,15,"bact"
"D",44,1020.8,335.3,15,"bact"
"B",28,640.3,335.6,15,"bact"
"B",28,640.3,335.9,15,"bact"
"B",38,881.3,336.2,20,"bact"
"D",25,570.3,336.2,25,"bact"
"D",31,714.3,336.4,15,"bact"
"C",14,304.3,336.4,25,"bact"
"B",41,957.3,337.8,20,"bact"
"D",30,689.8,338.8,15,"bact"
"C",40,930.8,338.9,25,"bact"
"C",21,472.3,339.7,25,"bact"
"B",7,137,340.8,20,"bact"
"C",31,714.3,341,15,"bact"
"B",47,1093.8,341.3,25,"bact"
"D",43,995.3,341.4,15,"bact"
"C",39,911.8,341.4,25,"bact"
"B",26,600.8,341.7,15,"bact"
"B",7,137,341.8,20,"bact"
"D",21,472.3,342,30,"bact"
"B",41,957.3,342.1,20,"bact"
"B",49,1144.8,343.1,15,"bact"
"D",18,401.3,343.6,30,"bact"
"B",36,834.3,344.4,20,"bact"
"B",14,304.3,344.6,30,"bact"
"B",49,1144.8,345.3,15,"bact"
"B",14,304.3,345.9,25,"bact"
"B",45,1048.8,346.2,25,"bact"
"D",44,1020.8,346.5,15,"bact"
"B",30,689.8,347,15,"bact"
"B",37,857.8,347.5,15,"bact"
"D",21,472.3,347.8,30,"bact"
"C",14,304.3,348.1,15,"bact"
"B",25,570.3,349,25,"bact"
"D",31,714.3,349.2,25,"bact"
"C",25,570.3,350.3,25,"bact"
"D",24,544.8,350.6,25,"bact"
"C",22,497.8,351,25,"bact"
"B",25,570.3,352.2,25,"bact"
"D",32,738.8,353.1,25,"bact"
"D",19,425.3,353.5,30,"bact"
"D",39,911.8,354.2,15,"bact"
"B",23,520.8,354.6,15,"bact"
"C",25,570.3,354.7,25,"bact"
"B",26,600.8,355,15,"bact"
"B",28,640.3,355.6,15,"bact"
"B",26,600.8,355.7,15,"bact"
"C",32,738.8,356,15,"bact"
"B",25,570.3,356.2,25,"bact"
"B",49,1144.8,356.4,25,"bact"
"D",36,834.3,357.6,15,"bact"
"C",22,497.8,357.7,25,"bact"
"C",40,930.8,357.9,25,"bact"
"D",31,714.3,358.6,25,"bact"
"D",45,1048.8,358.7,15,"bact"
"B",47,1093.8,358.8,20,"bact"
"B",10,209.25,359.2,15,"bact"
"C",21,472.3,359.9,25,"bact"
"B",25,570.3,360,15,"bact"
"B",49,1144.8,360.6,25,"bact"
"C",43,995.3,361,25,"bact"
"D",47,1093.8,361.1,15,"bact"
"C",25,570.3,362.3,25,"bact"
"B",49,1144.8,363.5,15,"bact"
"B",36,834.3,363.6,20,"bact"
"D",46,1068.4,364,15,"bact"
"D",44,1020.8,365.9,15,"bact"
"C",22,497.8,366,20,"bact"
"D",22,497.8,366.3,25,"bact"
"D",17,377.3,366.4,30,"bact"
"B",47,1093.8,366.6,20,"bact"
"C",38,881.3,366.9,20,"bact"
"C",14,304.3,367,25,"bact"
"B",47,1093.8,368.4,20,"bact"
"D",14,304.3,369.9,30,"bact"
"D",21,472.3,370.4,25,"bact"
"D",38,881.3,370.4,25,"bact"
"C",24,544.8,370.9,25,"bact"
"D",43,995.3,371.3,15,"bact"
"C",38,881.3,371.3,20,"bact"
"D",43,995.3,372.2,15,"bact"
"C",13,287,372.8,30,"bact"
"B",25,570.3,373.4,15,"bact"
"C",38,881.3,374,20,"bact"
"C",37,857.8,374.2,20,"bact"
"C",23,522.8,375.5,25,"bact"
"B",39,911.8,376.3,15,"bact"
"B",30,689.8,376.8,15,"bact"
"D",22,497.8,376.8,25,"bact"
"D",21,472.3,378,30,"bact"
"C",43,995.3,378.1,25,"bact"
"B",14,304.3,378.4,25,"bact"
"B",35,813.8,378.5,15,"bact"
"D",23,522.8,378.5,25,"bact"
"D",22,497.8,378.9,25,"bact"
"D",38,881.3,380.3,25,"bact"
"D",19,425.3,380.5,30,"bact"
"B",46,1068.4,380.9,20,"bact"
"D",45,1048.8,381.3,15,"bact"
"D",37,857.8,382.8,15,"bact"
"B",10,209.25,384.7,15,"bact"
"B",15,329.3,385,30,"bact"
"B",32,738.8,386,25,"bact"
"B",35,813.8,386.9,15,"bact"
"D",33,763.8,387.2,15,"bact"
"D",47,1093.8,387.7,15,"bact"
"B",10,209.25,388.4,15,"bact"
"B",36,834.3,388.7,15,"bact"
"B",49,1144.8,390.7,25,"bact"
"D",33,763.8,391.4,15,"bact"
"D",39,911.8,391.4,15,"bact"
"D",38,881.3,391.7,25,"bact"
"D",5,91,391.7,30,"bact"
"C",22,497.8,392,25,"bact"
"B",30,689.8,392.1,15,"bact"
"C",13,287,392.1,30,"bact"
"C",37,857.8,392.6,20,"bact"
"B",43,995.3,393.4,25,"bact"
"B",36,834.3,393.5,15,"bact"
"D",47,1093.8,393.6,15,"bact"
"D",46,1068.4,396.1,15,"bact"
"D",25,570.3,396.6,25,"bact"
"B",25,570.3,396.7,15,"bact"
"B",15,329.3,397.7,30,"bact"
"D",21,472.3,397.9,25,"bact"
"B",36,834.3,398,15,"bact"
"C",37,857.8,398.8,20,"bact"
"C",22,497.8,399.7,20,"bact"
"B",46,1068.4,399.9,20,"bact"
"D",17,377.3,400.3,30,"bact"
"D",32,738.8,401.5,20,"bact"
"B",39,911.8,401.9,15,"bact"
"C",40,930.8,402.2,20,"bact"
"D",6,115.5,402.6,30,"bact"
"B",42,976.3,403.8,25,"bact"
"D",33,763.8,403.9,15,"bact"
"B",39,911.8,405.7,15,"bact"
"C",23,522.8,406.8,30,"bact"
"D",45,1048.8,406.9,15,"bact"
"D",35,813.8,407.8,25,"bact"
"D",46,1068.4,409.1,15,"bact"
"C",39,911.8,409.8,20,"bact"
"B",46,1068.4,409.9,20,"bact"
"B",44,1020.8,410.2,25,"bact"
"B",32,738.8,410.7,25,"bact"
"D",39,911.8,411,25,"bact"
"C",13,287,413.4,30,"bact"
"B",43,995.3,413.9,25,"bact"
"C",40,930.8,414,20,"bact"
"D",29,670.3,415.3,15,"bact"
"C",21,472.3,415.9,25,"bact"
"C",43,995.3,416.2,20,"bact"
"B",2,16,416.6,15,"bact"
"D",23,522.8,416.6,25,"bact"
"C",39,911.8,416.9,20,"bact"
"C",24,544.8,417.4,25,"bact"
"B",48,1117.3,417.4,25,"bact"
"B",42,976.3,417.7,25,"bact"
"C",39,911.8,418.3,25,"bact"
"C",42,976.3,418.8,20,"bact"
"D",10,209.25,420.4,15,"bact"
"D",42,976.3,421.5,15,"bact"
"C",22,497.8,422.1,20,"bact"
"C",39,911.8,422.8,20,"bact"
"C",24,544.8,423.1,25,"bact"
"D",34,787.8,423.9,15,"bact"
"C",40,930.8,425.8,20,"bact"
"D",22,497.8,426.6,30,"bact"
"B",44,1020.8,427,25,"bact"
"B",14,304.3,427.4,20,"bact"
"B",43,995.3,427.6,25,"bact"
"B",14,304.3,427.7,20,"bact"
"C",32,738.8,428.3,15,"bact"
"D",18,401.3,428.7,30,"bact"
"D",42,976.3,429.7,15,"bact"
"B",48,1117.3,429.8,25,"bact"
"D",32,738.8,432.2,25,"bact"
"D",39,911.8,434.2,15,"bact"
"B",44,1020.8,436,20,"bact"
"C",8,161.5,436.8,20,"bact"
"C",8,161.5,436.8,30,"bact"
"B",44,1020.8,437.5,20,"bact"
"B",29,670.3,437.9,15,"bact"
"B",14,304.3,437.9,20,"bact"
"C",16,353.3,439.3,30,"bact"
"B",29,670.3,439.6,15,"bact"
"C",47,1093.8,439.8,20,"bact"
"C",42,976.3,440.8,25,"bact"
"B",43,995.3,441.6,20,"bact"
"C",43,995.3,444.3,20,"bact"
"C",32,738.8,445.5,20,"bact"
"C",16,353.3,445.9,30,"bact"
"B",42,976.3,446.2,25,"bact"
"B",33,763.8,447,20,"bact"
"B",40,930.8,447.5,25,"bact"
"D",29,670.3,447.8,15,"bact"
"B",32,738.8,448.6,25,"bact"
"C",43,995.3,449,20,"bact"
"C",23,522.8,449.2,25,"bact"
"C",47,1093.8,450.1,20,"bact"
"C",36,834.3,450.3,20,"bact"
"B",48,1117.3,451,25,"bact"
"C",47,1093.8,451.4,20,"bact"
"B",43,995.3,451.5,20,"bact"
"B",33,763.8,452.6,20,"bact"
"B",33,763.8,453.2,20,"bact"
"D",39,911.8,453.4,25,"bact"
"C",14,304.3,453.6,30,"bact"
"B",40,930.8,454.8,25,"bact"
"B",15,329.3,455.3,30,"bact"
"C",16,353.3,455.3,30,"bact"
"B",29,670.3,457.5,15,"bact"
"C",41,957.3,458.8,20,"bact"
"B",37,857.8,459,20,"bact"
"D",34,787.8,459.6,15,"bact"
"C",36,834.3,460.6,20,"bact"
"D",34,787.8,461,15,"bact"
"B",29,670.3,461.4,25,"bact"
"B",35,813.8,461.5,15,"bact"
"D",14,304.3,461.6,30,"bact"
"D",14,304.3,461.9,25,"bact"
"D",16,353.3,462.7,30,"bact"
"C",36,834.3,463.4,20,"bact"
"D",38,881.3,464.3,15,"bact"
"B",37,857.8,465.4,20,"bact"
"B",44,1020.8,467.3,20,"bact"
"D",42,976.3,469.3,15,"bact"
"B",37,857.8,469.3,20,"bact"
"A",2,19,470,25,"bact"
"D",32,738.8,471,20,"bact"
"B",45,1048.8,471.2,20,"bact"
"D",18,401.3,472.6,30,"bact"
"C",8,161.5,473.3,20,"bact"
"C",8,161.5,473.3,30,"bact"
"B",40,930.8,473.6,25,"bact"
"B",45,1048.8,474.1,20,"bact"
"D",16,353.3,475.6,30,"bact"
"B",43,995.3,477.9,20,"bact"
"B",22,497.8,478.2,30,"bact"
"D",22,497.8,479.3,30,"bact"
"D",33,763.8,480,25,"bact"
"D",42,976.3,480.4,20,"bact"
"D",33,763.8,481.6,25,"bact"
"B",2,16,481.8,15,"bact"
"D",33,763.8,483.6,25,"bact"
"B",44,1020.8,483.6,25,"bact"
"D",22,497.8,483.9,30,"bact"
"D",39,911.8,486.7,25,"bact"
"D",27,625.8,487.3,25,"bact"
"B",42,976.3,492,20,"bact"
"B",45,1048.8,496.3,20,"bact"
"C",41,957.3,497.2,20,"bact"
"D",43,995.3,498,20,"bact"
"D",29,670.3,499.4,15,"bact"
"B",2,16,500.9,15,"bact"
"D",42,976.3,505.9,20,"bact"
"D",30,689.8,508.5,25,"bact"
"D",10,209.25,509.8,15,"bact"
"D",10,209.25,510.6,15,"bact"
"C",23,522.8,510.6,25,"bact"
"C",14,304.3,512.6,30,"bact"
"B",40,930.8,513.8,15,"bact"
"D",43,995.3,514.8,20,"bact"
"B",42,976.3,516.6,20,"bact"
"D",15,329.3,517,30,"bact"
"B",33,763.8,518.8,15,"bact"
"C",45,1048.8,519.6,20,"bact"
"C",10,209.25,521.3,15,"bact"
"B",22,497.8,522.5,30,"bact"
"D",41,957.3,523.7,25,"bact"
"B",33,763.8,524.6,15,"bact"
"C",14,304.3,528.4,30,"bact"
"B",40,930.8,528.5,15,"bact"
"B",42,976.3,529.8,20,"bact"
"D",15,329.3,531.1,30,"bact"
"B",18,401.3,535.4,30,"bact"
"C",8,161.5,536,20,"bact"
"C",8,161.5,536,30,"bact"
"B",34,787.8,536.3,15,"bact"
"D",47,1093.8,536.8,20,"bact"
"C",45,1048.8,536.9,20,"bact"
"D",27,625.8,538.5,25,"bact"
"D",30,689.8,538.7,25,"bact"
"C",48,1117.3,539.1,20,"bact"
"C",45,1048.8,539.6,20,"bact"
"B",16,353.3,540.4,30,"bact"
"C",41,957.3,542.4,20,"bact"
"B",40,930.8,544.4,15,"bact"
"D",30,689.8,544.9,25,"bact"
"D",26,600.8,545.2,25,"bact"
"C",48,1117.3,548.2,20,"bact"
"C",28,640.3,551.4,20,"bact"
"D",44,1020.8,553.4,20,"bact"
"D",42,976.3,553.6,20,"bact"
"B",22,497.8,555,30,"bact"
"B",33,763.8,555.5,15,"bact"
"D",47,1093.8,557.6,20,"bact"
"B",18,401.3,557.7,30,"bact"
"C",42,976.3,557.8,20,"bact"
"D",15,329.3,557.8,30,"bact"
"C",46,1068.4,559.3,20,"bact"
"C",28,640.3,559.6,20,"bact"
"C",48,1117.3,560.5,20,"bact"
"B",34,787.8,562.1,15,"bact"
"C",46,1068.4,562.3,20,"bact"
"C",27,625.8,562.4,20,"bact"
"D",47,1093.8,562.4,20,"bact"
"D",41,957.3,565.5,25,"bact"
"B",34,787.8,565.8,15,"bact"
"D",41,957.3,568,25,"bact"
"C",21,472.3,568.3,20,"bact"
"C",28,640.3,568.9,20,"bact"
"C",46,1068.4,570.9,20,"bact"
"D",26,600.8,573.3,25,"bact"
"D",43,995.3,575,20,"bact"
"D",8,161.5,575.1,20,"bact"
"D",8,161.5,575.1,30,"bact"
"C",27,625.8,575.8,20,"bact"
"C",27,625.8,578.7,20,"bact"
"D",28,640.3,584.4,25,"bact"
"C",10,209.25,588.4,15,"bact"
"D",26,600.8,590.3,25,"bact"
"C",44,1020.8,592,20,"bact"
"D",48,1117.3,592.5,15,"bact"
"B",16,353.3,594.6,30,"bact"
"C",15,329.3,594.8,30,"bact"
"D",45,1048.8,597,20,"bact"
"C",44,1020.8,597.2,20,"bact"
"B",16,353.3,598.2,30,"bact"
"D",46,1068.4,598.9,20,"bact"
"D",28,640.3,601.7,25,"bact"
"D",48,1117.3,603.5,15,"bact"
"D",16,353.3,608.2,30,"bact"
"D",45,1048.8,610.8,20,"bact"
"D",27,625.8,612.4,25,"bact"
"D",28,640.3,616.1,25,"bact"
"D",8,161.5,616.2,20,"bact"
"D",8,161.5,616.2,30,"bact"
"C",35,813.8,617,20,"bact"
"C",10,209.25,618.5,15,"bact"
"C",21,472.3,618.9,20,"bact"
"C",44,1020.8,619.4,20,"bact"
"C",31,714.3,622.2,30,"bact"
"D",44,1020.8,626.2,20,"bact"
"B",23,521.8,627.7,30,"bact"
"D",48,1117.3,630,20,"bact"
"B",23,520.8,634.3,30,"bact"
"C",35,813.8,634.7,20,"bact"
"C",35,813.8,636.1,20,"bact"
"C",42,976.3,637.8,20,"bact"
"D",8,161.5,639.7,20,"bact"
"D",8,161.5,639.7,30,"bact"
"D",48,1117.3,642.4,15,"bact"
"D",48,1117.3,643.3,20,"bact"
"C",15,329.3,646.9,30,"bact"
"D",23,522.8,648.9,30,"bact"
"C",31,714.3,652.4,30,"bact"
"C",31,714.3,657,30,"bact"
"B",23,520.8,657.8,30,"bact"
"D",23,522.8,659.7,30,"bact"
"A",2,19,660,30,"bact"
"B",18,401.3,665.4,30,"bact"
"D",46,1068.4,665.7,20,"bact"
"B",48,1117.3,667.9,20,"bact"
"B",48,1117.3,669.4,20,"bact"
"D",32,738.8,672.2,15,"bact"
"D",48,1117.3,673.4,20,"bact"
"D",40,930.8,673.5,25,"bact"
"A",2,19,677.6,30,"bact"
